#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD60AA
#Date Time: 2021-05-31 17:57:35.951
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 10 V Attenuation: 10 X
#Channel 2: Range: 5 V/div Offset: -15 V Attenuation: 10 X

Time (s),Channel 1 (V),Channel 2 (V)
-0.0197296875,2.946736121806213,10.84181674852388
-0.0197234375,2.960167261566269,10.835068200264
-0.0197171875,2.97024061638631,10.83169392613405
-0.0197109375,2.983671756146364,10.82831965200412
-0.0197046875,2.997102895906413,10.82157110374424
-0.0196984375,3.007176250726461,10.82157110374423
-0.0196921875,3.017249605546503,10.81819682961429
-0.0196859375,3.030680745306558,10.81482255548435
-0.0196796875,3.044111885066613,10.81144828135441
-0.0196734375,3.057543024826662,10.80469973309453
-0.0196671875,3.067616379646708,10.80469973309453
-0.0196609375,3.081047519406765,10.79795118483464
-0.0196546875,3.094478659166819,10.79120263657476
-0.0196484375,3.10455201398686,10.79120263657476
-0.0196421875,3.117983153746908,10.79120263657476
-0.0196359375,3.131414293506969,10.78445408831488
-0.0196296875,3.144845433267026,10.777705540055
-0.0196234375,3.151561003147053,10.777705540055
-0.0196171875,3.164992142907108,10.77433126592506
-0.0196109375,3.178423282667157,10.76420844353524
-0.0196046875,3.188496637487203,10.76420844353524
-0.0195984375,3.198569992307245,10.76083416940529
-0.0195921875,3.2120011320673,10.75745989527535
-0.0195859375,3.225432271827355,10.75071134701547
-0.0195796875,3.235505626647392,10.75071134701547
-0.0195734375,3.245578981467437,10.74396279875559
-0.0195671875,3.262367906167507,10.74058852462565
-0.0195609375,3.269083476047534,10.73721425049571
-0.0195546875,3.285872400747603,10.73046570223583
-0.0195484375,3.295945755567644,10.72709142810588
-0.0195421875,3.309376895327699,10.72371715397594
-0.0195359375,3.319450250147741,10.71696860571606
-0.0195296875,3.332881389907795,10.71696860571606
-0.0195234375,3.34631252966785,10.71022005745618
-0.0195171875,3.356385884487892,10.7034715091963
-0.0195109375,3.369817024247947,10.7034715091963
-0.0195046875,3.383248164008002,10.70009723506636
-0.0194984375,3.389963733888029,10.69334868680647
-0.0194921875,3.403394873648084,10.68997441267653
-0.0194859375,3.416826013408139,10.68660013854659
-0.0194796875,3.426899368228185,10.68322586441665
-0.0194734375,3.436972723048221,10.67647731615677
-0.0194671875,3.450403862808278,10.67310304202683
-0.0194609375,3.467192787508345,10.66972876789689
-0.0194546875,3.477266142328387,10.662980219637
-0.0194484375,3.487339497148432,10.65623167137712
-0.0194421875,3.49741285196847,10.65285739724718
-0.0194359375,3.510843991728525,10.65285739724718
-0.0194296875,3.520917346548567,10.6461088489873
-0.0194234375,3.537706271248634,10.63598602659748
-0.0194171875,3.547779626068681,10.63598602659748
-0.0194109375,3.557852980888716,10.63261175246754
-0.0194046875,3.571284120648773,10.62586320420765
-0.0193984375,3.584715260408828,10.62248893007771
-0.0193921875,3.594788615228868,10.61574038181783
-0.0193859375,3.608219754988927,10.61574038181783
-0.0193796875,3.618293109808965,10.61236610768789
-0.0193734375,3.63172424956902,10.60561755942801
-0.0193671875,3.641797604389062,10.60224328529807
-0.0193609375,3.655228744149117,10.59549473703818
-0.0193546875,3.668659883909176,10.59212046290824
-0.0193484375,3.678733238729212,10.59212046290824
-0.0193421875,3.692164378489268,10.58199764051842
-0.0193359375,3.705595518249323,10.57862336638848
-0.0193296875,3.715668873069363,10.57524909225854
-0.0193234375,3.729100012829423,10.5718748181286
-0.0193171875,3.73917336764946,10.56512626986872
-0.0193109375,3.752604507409515,10.55837772160883
-0.0193046875,3.762677862229557,10.55500344747889
-0.0192984375,3.769393432109585,10.54825489921901
-0.0192921875,3.78618235680966,10.54488062508907
-0.0192859375,3.802971281509722,10.54150635095913
-0.0192796875,3.813044636329762,10.53813207682919
-0.0192734375,3.826475776089818,10.53138352856931
-0.0192671875,3.833191345969846,10.52800925443936
-0.0192609375,3.846622485729905,10.52126070617948
-0.0192546875,3.856695840549941,10.51788643204954
-0.0192484375,3.87348476525001,10.5145121579196
-0.0192421875,3.883558120070052,10.50438933552978
-0.0192359375,3.896989259830107,10.50438933552978
-0.0192296875,3.907062614650152,10.50438933552977
-0.0192234375,3.917135969470189,10.49426651313996
-0.0192171875,3.933924894170257,10.48751796488007
-0.0192109375,3.943998248990299,10.48414369075013
-0.0192046875,3.957429388750354,10.48414369075013
-0.0191984375,3.9675027435704,10.47402086836031
-0.0191921875,3.977576098390436,10.46727232010043
-0.0191859375,3.991007238150491,10.46727232010043
-0.0191796875,4.001080592970533,10.46052377184055
-0.0191734375,4.014511732730588,10.4571494977106
-0.0191671875,4.027942872490647,10.45040094945072
-0.0191609375,4.038016227310685,10.44702667532078
-0.0191546875,4.05144736707074,10.4402781270609
-0.0191484375,4.061520721890782,10.43352957880102
-0.0191421875,4.074951861650836,10.43015530467108
-0.0191359375,4.085025216470872,10.42678103054114
-0.0191296875,4.095098571290919,10.41665820815131
-0.0191234375,4.108529711050974,10.41328393402137
-0.0191171875,4.121960850811028,10.40990965989143
-0.0191109375,4.13203420563107,10.40653538576149
-0.0191046875,4.145465345391119,10.39978683750161
-0.0190984375,4.155538700211165,10.39641256337167
-0.0190921875,4.172327624911235,10.39303828924172
-0.0190859375,4.18575876467129,10.38628974098184
-0.0190796875,4.192474334551317,10.37616691859202
-0.0190734375,4.205905474311366,10.37616691859202
-0.0190671875,4.219336614071427,10.36941837033214
-0.0190609375,4.229409968891469,10.3660440962022
-0.0190546875,4.242841108651524,10.35592127381237
-0.0190484375,4.249556678531551,10.35592127381237
-0.0190421875,4.266345603231612,10.3491727255525
-0.0190359375,4.276418958051661,10.34242417729261
-0.0190296875,4.286492312871703,10.33904990316267
-0.0190234375,4.299923452631758,10.33567562903273
-0.0190171875,4.313354592391812,10.32892708077284
-0.0190109375,4.32342794721185,10.32217853251297
-0.0190046875,4.336859086971909,10.32217853251296
-0.0189984375,4.346932441791949,10.31542998425308
-0.0189921875,4.360363581552004,10.30530716186326
-0.0189859375,4.373794721312061,10.30193288773332
-0.0189796875,4.383868076132097,10.29518433947344
-0.0189734375,4.397299215892156,10.29181006534349
-0.0189671875,4.407372570712198,10.28506151708361
-0.0189609375,4.420803710472253,10.28168724295367
-0.0189546875,4.430877065292295,10.27831296882373
-0.0189484375,4.444308205052343,10.26819014643391
-0.0189421875,4.457739344812405,10.26481587230397
-0.0189359375,4.467812699632445,10.26144159817402
-0.0189296875,4.4812438393925,10.25806732404408
-0.0189234375,4.491317194212542,10.24457022752432
-0.0189171875,4.50474833397259,10.24119595339438
-0.0189109375,4.518179473732651,10.23782167926444
-0.0189046875,4.531610613492706,10.2344474051345
-0.0188984375,4.541683968312748,10.22432458274467
-0.0188921875,4.555115108072803,10.21757603448479
-0.0188859375,4.568546247832852,10.21757603448479
-0.0188796875,4.575261817712885,10.20745321209497
-0.0188734375,4.58869295747294,10.20070466383509
-0.0188671875,4.598766312292982,10.1939561155752
-0.0188609375,4.615555236993051,10.19058184144526
-0.0188546875,4.625628591813087,10.18720756731532
-0.0188484375,4.639059731573147,10.18045901905544
-0.0188421875,4.652490871333201,10.17371047079556
-0.0188359375,4.662564226153243,10.16696192253568
-0.0188296875,4.672637580973284,10.16696192253568
-0.0188234375,4.682710935793321,10.15683910014586
-0.0188171875,4.69614207555338,10.15346482601591
-0.0188109375,4.706215430373422,10.14671627775603
-0.0188046875,4.719646570133477,10.13996772949615
-0.0187984375,4.733077709893532,10.13659345536621
-0.0187921875,4.74315106471357,10.13321918123627
-0.0187859375,4.756582204473629,10.12647063297639
-0.0187796875,4.770013344233684,10.11634781058656
-0.0187734375,4.776728914113711,10.11297353645662
-0.0187671875,4.793517838813779,10.10622498819674
-0.0187609375,4.806948978573836,10.09947643993686
-0.0187546875,4.817022333393876,10.09610216580691
-0.0187484375,4.823737903273903,10.08935361754703
-0.0187421875,4.843884612913985,10.08260506928715
-0.0187359375,4.85731575267404,10.07585652102727
-0.0187296875,4.864031322554069,10.07248224689733
-0.0187234375,4.880820247254137,10.06573369863744
-0.0187171875,4.894251387014192,10.05561087624762
-0.0187109375,4.904324741834234,10.05223660211768
-0.0187046875,4.914398096654274,10.04886232798774
-0.0186984375,4.924471451474316,10.04211377972786
-0.0186921875,4.934544806294366,10.03536523146798
-0.0186859375,4.951333730994426,10.03199095733804
-0.0186796875,4.964764870754481,10.0286166832081
-0.0186734375,4.974838225574523,10.01511958668833
-0.0186671875,4.988269365334578,10.01174531255839
-0.0186609375,4.998342720154626,10.0049967642985
-0.0186546875,5.011773859914674,9.998248216038625
-0.0186484375,5.021847214734715,9.991499667778744
-0.0186421875,5.031920569554757,9.981376845388921
-0.0186359375,5.048709494254826,9.97800257125898
-0.0186296875,5.058782849074871,9.974628297129033
-0.0186234375,5.068856203894908,9.964505474739216
-0.0186171875,5.082287343654963,9.957756926479334
-0.0186109375,5.092360698475003,9.954382652349391
-0.0186046875,5.10579183823506,9.947634104089509
-0.0185984375,5.115865193055108,9.940885555829624
-0.0185921875,5.13265411775517,9.934137007569745
-0.0185859375,5.139369687635197,9.930762733439806
-0.0185796875,5.149443042455237,9.924014185179924
-0.0185734375,5.162874182215292,9.917265636920042
-0.0185671875,5.176305321975355,9.910517088660157
-0.0185609375,5.189736461735404,9.903768540400279
-0.0185546875,5.203167601495458,9.897019992140395
-0.0185484375,5.216598741255513,9.893645718010454
-0.0185421875,5.226672096075555,9.883522895620631
-0.0185359375,5.236745450895604,9.880148621490685
-0.0185296875,5.253534375595665,9.870025799100867
-0.0185234375,5.263607730415705,9.866651524970926
-0.0185171875,5.27703887017576,9.856528702581103
-0.0185109375,5.287112224995802,9.856528702581103
-0.0185046875,5.29718557981585,9.843031606061336
-0.0184984375,5.310616719575899,9.839657331931399
-0.0184921875,5.324047859335954,9.832908783671517
-0.0184859375,5.337478999096009,9.822785961281692
-0.0184796875,5.347552353916049,9.819411687151753
-0.0184734375,5.357625708736097,9.812663138891866
-0.0184671875,5.371056848496146,9.802540316502046
-0.0184609375,5.3844879882562,9.799166042372107
-0.0184546875,5.394561343076242,9.795791768242164
-0.0184484375,5.404634697896283,9.785668945852342
-0.0184421875,5.414708052716331,9.775546123462515
-0.0184359375,5.42813919247638,9.768797575202637
-0.0184296875,5.441570332236434,9.762049026942755
-0.0184234375,5.455001471996489,9.755300478682873
-0.0184171875,5.468432611756544,9.748551930422991
-0.0184109375,5.475148181636581,9.738429108033166
-0.0184046875,5.491937106336641,9.735054833903227
-0.0183984375,5.502010461156683,9.728306285643345
-0.0183921875,5.512083815976723,9.721557737383463
-0.0183859375,5.528872740676793,9.714809189123581
-0.0183796875,5.538946095496841,9.711434914993633
-0.0183734375,5.552377235256889,9.701312092603818
-0.0183671875,5.56245059007693,9.691189270213993
-0.0183609375,5.575881729836984,9.691189270213993
-0.0183546875,5.585955084657027,9.681066447824172
-0.0183484375,5.596028439477064,9.670943625434353
-0.0183421875,5.606101794297109,9.667569351304406
-0.0183359375,5.622890718997178,9.657446528914583
-0.0183296875,5.632964073817218,9.654072254784642
-0.0183234375,5.64303742863726,9.64394943239482
-0.0183171875,5.656468568397309,9.637200884134941
-0.0183109375,5.666541923217357,9.633826610004997
-0.0183046875,5.683330847917425,9.623703787615174
-0.0182984375,5.693404202737467,9.616955239355292
-0.0182921875,5.706835342497522,9.61020669109541
-0.0182859375,5.716908697317558,9.603458142835532
-0.0182796875,5.726982052137604,9.593335320445703
-0.0182734375,5.743770976837673,9.583212498055882
-0.0182671875,5.753844331657714,9.57983822392594
-0.0182609375,5.760559901537741,9.573089675666058
-0.0182546875,5.77399104129779,9.559592579146299
-0.0182484375,5.787422181057853,9.556218305016353
-0.0182421875,5.797495535877893,9.549469756756471
-0.0182359375,5.810926675637948,9.539346934366648
-0.0182296875,5.824357815398002,9.532598386106766
-0.0182234375,5.837788955158051,9.525849837846888
-0.0182171875,5.847862309978099,9.515727015457061
-0.0182109375,5.864651234678169,9.508978467197178
-0.0182046875,5.878082374438224,9.505604193067239
-0.0181984375,5.884797944318251,9.498855644807357
-0.0181921875,5.8982290840783,9.492107096547478
-0.0181859375,5.908302438898348,9.48198427415765
-0.0181796875,5.918375793718388,9.475235725897768
-0.0181734375,5.931806933478443,9.468487177637886
-0.0181671875,5.945238073238498,9.458364355248065
-0.0181609375,5.958669212998546,9.451615806988185
-0.0181546875,5.965384782878582,9.4448672587283
-0.0181484375,5.978815922638637,9.438118710468418
-0.0181421875,5.992247062398691,9.424621613948654
-0.0181359375,6.005678202158744,9.417873065688772
-0.0181296875,6.019109341918793,9.411124517428894
-0.0181234375,6.025824911798829,9.404375969169008
-0.0181171875,6.039256051558883,9.394253146779185
-0.0181109375,6.056044976258953,9.390878872649242
-0.0181046875,6.066118331078993,9.384130324389361
-0.0180984375,6.079549470839042,9.374007501999545
-0.0180921875,6.089622825659092,9.363884679609715
-0.0180859375,6.103053965419146,9.357136131349833
-0.0180796875,6.113127320239187,9.347013308960012
-0.0180734375,6.126558459999242,9.343639034830069
-0.0180671875,6.136631814819277,9.333516212440252
-0.0180609375,6.153420739519351,9.326767664180364
-0.0180546875,6.163494094339391,9.316644841790541
-0.0180484375,6.173567449159435,9.306522019400719
-0.0180421875,6.18699858891949,9.299773471140837
-0.0180359375,6.200429728679539,9.293024922880958
-0.0180296875,6.210503083499585,9.286276374621071
-0.0180234375,6.220576438319625,9.27615355223125
-0.0180171875,6.23400757807968,9.269405003971368
-0.0180109375,6.247438717839735,9.259282181581543
-0.0180046875,6.257512072659779,9.249159359191722
-0.0179984375,6.267585427479819,9.239036536801898
-0.0179921875,6.281016567239874,9.232287988542016
-0.0179859375,6.294447706999929,9.225539440282134
-0.0179796875,6.307878846759984,9.215416617892311
-0.0179734375,6.317952201580024,9.208668069632429
-0.0179671875,6.331383341340079,9.201919521372547
-0.0179609375,6.338098911220108,9.188422424852783
-0.0179546875,6.354887835920177,9.181673876592901
-0.0179484375,6.368318975680232,9.171551054203078
-0.0179421875,6.378392330500272,9.164802505943197
-0.0179359375,6.388465685320313,9.151305409423433
-0.0179296875,6.401896825080371,9.14793113529349
-0.0179234375,6.411970179900411,9.141182587033608
-0.0179171875,6.425401319660466,9.131059764643787
-0.0179109375,6.435474674480506,9.117562668124021
-0.0179046875,6.448905814240566,9.114188393994077
-0.0178984375,6.458979169060605,9.107439845734199
-0.0178921875,6.47241030882066,9.093942749214435
-0.0178859375,6.485841448580715,9.087194200954553
-0.0178796875,6.495914803400755,9.07707137856473
-0.0178734375,6.505988158220801,9.070322830304843
-0.0178671875,6.51941929798085,9.060200007915025
-0.0178609375,6.532850437740905,9.053451459655143
-0.0178546875,6.542923792560948,9.043328637265319
-0.0178484375,6.559712717261014,9.036580089005437
-0.0178421875,6.569786072081064,9.023082992485671
-0.0178359375,6.583217211841113,9.019708718355734
-0.0178296875,6.593290566661153,9.009585895965909
-0.0178234375,6.610079491361223,8.999463073576086
-0.0178171875,6.616795061241248,8.989340251186263
-0.0178109375,6.630226201001308,8.982591702926376
-0.0178046875,6.640299555821347,8.972468880536558
-0.0177984375,6.650372910641387,8.962346058146736
-0.0177921875,6.660446265461427,8.955597509886854
-0.0177859375,6.677235190161497,8.948848961626972
-0.0177796875,6.687308544981543,8.935351865107203
-0.0177734375,6.700739684741595,8.921854768587444
-0.0177671875,6.707455254621621,8.915106220327562
-0.0177609375,6.72424417932169,8.90835767206768
-0.0177546875,6.737675319081745,8.898234849677856
-0.0177484375,6.74774867390179,8.888112027288027
-0.0177421875,6.757822028721826,8.87798920489821
-0.0177359375,6.771253168481884,8.867866382508387
-0.0177296875,6.784684308241939,8.857743560118564
-0.0177234375,6.798115448001994,8.847620737728741
-0.0177171875,6.80818880282204,8.844246463598795
-0.0177109375,6.821619942582089,8.834123641208976
-0.0177046875,6.831693297402129,8.824000818819155
-0.0176984375,6.841766652222173,8.817252270559273
-0.0176921875,6.855197791982228,8.807129448169448
-0.0176859375,6.865271146802272,8.793632351649679
-0.0176796875,6.875344501622308,8.783509529259861
-0.0176734375,6.888775641382363,8.773386706870038
-0.0176671875,6.902206781142418,8.766638158610156
-0.0176609375,6.912280135962462,8.753141062090393
-0.0176546875,6.925711275722521,8.746392513830505
-0.0176484375,6.935784630542557,8.736269691440688
-0.0176421875,6.949215770302612,8.726146869050865
-0.0176359375,6.962646910062666,8.71602404666104
-0.0176296875,6.979435834762736,8.705901224271219
-0.0176234375,6.986151404642768,8.699152676011332
-0.0176171875,6.999582544402816,8.685655579491574
-0.0176109375,7.00965589922286,8.672158482971808
-0.0176046875,7.023087038982915,8.668784208841867
-0.0175984375,7.033160393802955,8.658661386452044
-0.0175921875,7.046591533563016,8.645164289932277
-0.0175859375,7.060022673323065,8.638415741672398
-0.0175796875,7.070096028143109,8.628292919282575
-0.0175734375,7.080169382963149,8.618170096892751
-0.0175671875,7.093600522723204,8.604673000372987
-0.0175609375,7.110389447423265,8.597924452113109
-0.0175546875,7.117105017303299,8.587801629723284
-0.0175484375,7.133893942003368,8.577678807333459
-0.0175421875,7.143967296823408,8.567555984943638
-0.0175359375,7.154040651643452,8.554058888423873
-0.0175296875,7.167471791403501,8.547310340163994
-0.0175234375,7.180902931163562,8.537187517774168
-0.0175171875,7.194334070923617,8.527064695384345
-0.0175109375,7.201049640803642,8.516941872994522
-0.0175046875,7.217838565503712,8.506819050604697
-0.0174984375,7.224554135383738,8.493321954084939
-0.0174921875,7.237985275143796,8.486573405825052
-0.0174859375,7.248058629963836,8.476450583435231
-0.0174796875,7.264847554663906,8.466327761045406
-0.0174734375,7.27827869442396,8.449456390395701
-0.0174671875,7.284994264303983,8.442707842135823
-0.0174609375,7.298425404064041,8.432585019745996
-0.0174546875,7.308498758884085,8.422462197356174
-0.0174484375,7.321929898644139,8.412339374966351
-0.0174421875,7.335361038404194,8.405590826706469
-0.0174359375,7.348792178164243,8.395468004316649
-0.0174296875,7.355507748044275,8.378596633666941
-0.0174234375,7.36893888780433,8.371848085407059
-0.0174171875,7.382370027564388,8.361725263017235
-0.0174109375,7.395801167324443,8.344853892367532
-0.0174046875,7.402516737204466,8.338105344107651
-0.0173984375,7.415947876964523,8.327982521717825
-0.0173921875,7.429379016724578,8.317859699328002
-0.0173859375,7.442810156484633,8.304362602808238
-0.0173796875,7.452883511304677,8.294239780418415
-0.0173734375,7.466314651064725,8.287491232158537
-0.0173671875,7.479745790824786,8.27399413563877
-0.0173609375,7.489819145644827,8.257122764989063
-0.0173546875,7.503250285404881,8.250374216729181
-0.0173484375,7.513323640224922,8.24025139433936
-0.0173421875,7.523396995044961,8.2267542978196
-0.0173359375,7.53682813480502,8.216631475429772
-0.0173296875,7.550259274565075,8.206508653039949
-0.0173234375,7.56369041432513,8.196385830650126
-0.0173171875,7.57376376914517,8.182888734130362
-0.0173109375,7.587194908905219,8.176140185870484
-0.0173046875,7.597268263725265,8.162643089350716
-0.0172984375,7.61069940348532,8.152520266960892
-0.0172921875,7.624130543245379,8.139023170441128
-0.0172859375,7.634203898065419,8.132274622181246
-0.0172796875,7.644277252885455,8.12215179979143
-0.0172734375,7.657708392645514,8.105280429141718
-0.0172671875,7.667781747465554,8.095157606751895
-0.0172609375,7.684570672165624,8.088409058492013
-0.0172546875,7.694644026985667,8.071537687842309
-0.0172484375,7.704717381805703,8.05804059132255
-0.0172421875,7.714790736625748,8.04791776893272
-0.0172359375,7.728221876385803,8.041169220672838
-0.0172296875,7.741653016145857,8.027672124153074
-0.0172234375,7.751726370965901,8.010800753503371
-0.0172171875,7.761799725785941,8.000677931113547
-0.0172109375,7.775230865545996,7.993929382853665
-0.0172046875,7.792019790246066,7.980432286333901
-0.0171984375,7.802093145066106,7.970309463944078
-0.0171921875,7.812166499886146,7.960186641554255
-0.0171859375,7.825597639646201,7.950063819164432
-0.0171796875,7.839028779406256,7.933192448514727
-0.0171734375,7.8491021342263,7.919695351994963
-0.0171671875,7.862533273986354,7.90957252960514
-0.0171609375,7.875964413746409,7.896075433085375
-0.0171546875,7.882679983626435,7.882578336565611
-0.0171484375,7.89611112338649,7.872455514175789
-0.0171421875,7.912900048086559,7.858958417656025
-0.0171359375,7.922973402906599,7.848835595266202
-0.0171296875,7.933046757726643,7.831964224616496
-0.0171234375,7.946477897486698,7.821841402226673
-0.0171171875,7.959909037246757,7.808344305706903
-0.0171109375,7.969982392066793,7.794847209187146
-0.0171046875,7.980055746886833,7.784724386797322
-0.0170984375,7.993486886646892,7.774601564407499
-0.0170921875,8.003560241466932,7.761104467887735
-0.0170859375,8.013633596286979,7.750981645497908
-0.0170796875,8.030422520987042,7.740858823108089
-0.0170734375,8.043853660747097,7.723987452458384
-0.0170671875,8.053927015567137,7.71049035593862
-0.0170609375,8.064000370387181,7.696993259418856
-0.0170546875,8.080789295087252,7.690244711158966
-0.0170484375,8.09086264990729,7.673373340509269
-0.0170421875,8.10093600472733,7.663250518119446
-0.0170359375,8.114367144487385,7.649753421599682
-0.0170296875,8.124440499307426,7.639630599209859
-0.0170234375,8.137871639067486,7.62275922856015
-0.0170171875,8.151302778827535,7.61263640617033
-0.0170109375,8.161376133647579,7.592390761390685
-0.0170046875,8.174807273407634,7.589016487260744
-0.0169984375,8.184880628227674,7.572145116611039
-0.0169921875,8.198311767987734,7.562022294221207
-0.0169859375,8.208385122807769,7.54515092357151
-0.0169796875,8.218458477627813,7.535028101181688
-0.0169734375,8.231889617387868,7.521531004661924
-0.0169671875,8.245320757147923,7.511408182272101
-0.0169609375,8.255394111967968,7.494536811622391
-0.0169546875,8.265467466788003,7.484413989232572
-0.0169484375,8.278898606548058,7.464168344452927
-0.0169421875,8.292329746308113,7.454045522063104
-0.0169359375,8.305760886068171,7.44392269967328
-0.0169296875,8.315834240888217,7.430425603153508
-0.0169234375,8.329265380648266,7.413554232503811
-0.0169171875,8.339338735468306,7.403431410113988
-0.0169109375,8.349412090288347,7.389934313594224
-0.0169046875,8.362843230048405,7.373062942944519
-0.0168984375,8.376274369808465,7.359565846424751
-0.0168921875,8.389705509568515,7.349443024034932
-0.0168859375,8.40313664932857,7.335945927515167
-0.0168796875,8.409852219208595,7.322448830995404
-0.0168734375,8.426641143908665,7.30895173447564
-0.0168671875,8.43671449872871,7.298828912085809
-0.0168609375,8.45014563848876,7.281957541436111
-0.0168546875,8.456861208368789,7.265086170786407
-0.0168484375,8.470292348128844,7.254963348396584
-0.0168421875,8.483723487888899,7.238091977746879
-0.0168359375,8.497154627648959,7.227969155357046
-0.0168296875,8.507227982468994,7.207723510577409
-0.0168234375,8.524016907169063,7.200974962317527
-0.0168171875,8.530732477049092,7.184103591667823
-0.0168109375,8.540805831869132,7.170606495148058
-0.0168046875,8.554236971629193,7.15373512449835
-0.0167984375,8.567668111389242,7.146986576238471
-0.0167921875,8.577741466209282,7.126740931458825
-0.0167859375,8.591172605969337,7.113243834939061
-0.0167796875,8.604603745729396,7.099746738419297
-0.0167734375,8.61467710054943,7.086249641899539
-0.0167671875,8.624750455369476,7.072752545379769
-0.0167609375,8.641539380069545,7.059255448860005
-0.0167546875,8.651612734889586,7.045758352340241
-0.0167484375,8.661686089709626,7.028886981690536
-0.0167421875,8.675117229469679,7.015389885170778
-0.0167359375,8.688548369229739,7.001892788651007
-0.0167296875,8.698621724049779,6.988395692131244
-0.0167234375,8.712052863809834,6.971524321481539
-0.0167171875,8.722126218629874,6.954652950831834
-0.0167109375,8.735557358389924,6.941155854312076
-0.0167046875,8.748988498149984,6.927658757792306
-0.0166984375,8.762419637910039,6.9107873871426
-0.0166921875,8.772492992730083,6.897290290622836
-0.0166859375,8.785924132490138,6.887167468233013
-0.0166796875,8.79263970237016,6.870296097583316
-0.0166734375,8.809428627070233,6.853424726933603
-0.0166671875,8.816144196950262,6.83992763041384
-0.0166609375,8.829575336710317,6.826430533894076
-0.0166546875,8.843006476470372,6.812933437374312
-0.0166484375,8.856437616230421,6.792687792594673
-0.0166421875,8.869868755990481,6.782564970204842
-0.0166359375,8.879942110810521,6.769067873685078
-0.0166296875,8.890015465630562,6.748822228905432
-0.0166234375,8.900088820450605,6.735325132385668
-0.0166171875,8.913519960210655,6.721828035865911
-0.0166109375,8.926951099970715,6.708330939346141
-0.0166046875,8.94038223973077,6.691459568696434
-0.0165984375,8.953813379490825,6.67796247217667
-0.0165921875,8.963886734310865,6.664465375656906
-0.0165859375,8.973960089130903,6.644219730877269
-0.0165796875,8.987391228890964,6.630722634357497
-0.0165734375,9.000822368651018,6.613851263707792
-0.0165671875,9.010895723471059,6.600354167188028
-0.0165609375,9.020969078291099,6.580108522408381
-0.0165546875,9.034400218051148,6.569985700018562
-0.0165484375,9.047831357811209,6.553114329368853
-0.0165421875,9.061262497571263,6.536242958719148
-0.0165359375,9.071335852391307,6.519371588069443
-0.0165296875,9.081409207211347,6.509248765679621
-0.0165234375,9.094840346971397,6.489003120899984
-0.0165171875,9.104913701791443,6.475506024380209
-0.0165109375,9.118344841551497,6.458634653730504
-0.0165046875,9.138491551191581,6.448511831340682
-0.0164984375,9.141849336131596,6.428266186561036
-0.0164921875,9.158638260831658,6.411394815911339
-0.0164859375,9.165353830711691,6.394523445261626
-0.0164796875,9.185500540351775,6.384400622871803
-0.0164734375,9.188858325291786,6.364154978092156
-0.0164671875,9.19893168011183,6.350657881572392
-0.0164609375,9.215720604811889,6.333786510922695
-0.0164546875,9.229151744571954,6.316915140272982
-0.0164484375,9.23586731445198,6.296669495493337
-0.0164421875,9.249298454212035,6.283172398973573
-0.0164359375,9.259371809032075,6.266301028323868
-0.0164296875,9.27280294879213,6.252803931804104
-0.0164234375,9.286234088552188,6.232558287024457
-0.0164171875,9.299665228312243,6.215686916374752
-0.0164109375,9.309738583132283,6.205564093984929
-0.0164046875,9.326527507832353,6.185318449205283
-0.0163984375,9.336600862652393,6.168447078555578
-0.0163921875,9.346674217472433,6.151575707905874
-0.0163859375,9.356747572292477,6.141452885516051
-0.0163796875,9.370178712052532,6.117832966606462
-0.0163734375,9.383609851812587,6.100961595956758
-0.0163671875,9.390325421692612,6.087464499436994
-0.0163609375,9.403756561452672,6.07059312878728
-0.0163546875,9.417187701212722,6.050347484007643
-0.0163484375,9.423903271092751,6.04022466161782
-0.0163421875,9.44069219579282,6.023353290968114
-0.0163359375,9.450765550612861,6.006481920318409
-0.0163296875,9.467554475312934,5.986236275538755
-0.0163234375,9.474270045192956,5.969364904889058
-0.0163171875,9.487701184953011,5.952493534239354
-0.0163109375,9.501132324713065,5.93899643771959
-0.0163046875,9.517921249413135,5.918750792939944
-0.0162984375,9.524636819293169,5.90525369642017
-0.0162921875,9.538067959053219,5.885008051640533
-0.0162859375,9.551499098813274,5.868136680990828
-0.0162796875,9.561572453633314,5.851265310341123
-0.0162734375,9.575003593393369,5.831019665561477
-0.0162671875,9.588434733153429,5.817522569041705
-0.0162609375,9.598508087973467,5.797276924262066
-0.0162546875,9.608581442793508,5.783779827742302
-0.0162484375,9.622012582553563,5.766908457092597
-0.0162421875,9.635443722313617,5.746662812312952
-0.0162359375,9.645517077133663,5.726417167533298
-0.0162296875,9.655590431953701,5.709545796883601
-0.0162234375,9.665663786773742,5.692674426233895
-0.0162171875,9.682452711473811,5.679177329714131
-0.0162109375,9.689168281353837,5.655557410804544
-0.0162046875,9.705957206053911,5.642060314284771
-0.0161984375,9.719388345813961,5.621814669505135
-0.0161921875,9.729461700634001,5.60494329885543
-0.0161859375,9.742892840394056,5.588071928205725
-0.0161796875,9.7529661952141,5.571200557556018
-0.0161734375,9.763039550034145,5.550954912776364
-0.0161671875,9.776470689794195,5.530709267996727
-0.0161609375,9.78990182955425,5.513837897347022
-0.0161546875,9.79997518437429,5.496966526697317
